Generation,ACG
1373,14.781725888324873
1374,13.13849765258216
1375,15.695876288659793
1376,14.508045977011495
1377,16.243961352657006
1378,16.841379310344827
1379,15.213917525773196
1380,15.538990825688073
1381,16.58041958041958
1382,16.97902097902098
1383,15.824817518248175
1384,15.76905311778291
1385,16.64651162790698
1386,13.8025
1387,13.386206896551725
1388,12.802298850574713
1389,14.953810623556581
1390,13.74320987654321
1391,14.816326530612244
1392,16.01199040767386
1393,15.133802816901408
1394,14.978922716627634
1395,13.021377672209026
1396,14.990610328638498
1397,14.31924882629108
1398,14.045351473922903
1399,12.606896551724137
1400,12.730593607305936
1401,13.659420289855072
1402,13.08252427184466
1403,12.695754716981131
1404,13.435374149659864
1405,14.268817204301076
1406,12.877598152424943
1407,15.995238095238095
1408,14.273563218390805
1409,14.842995169082126
1410,15.24113475177305
1411,14.601415094339623
1412,14.27536231884058
1413,15.641203703703704
1414,13.632352941176471
1415,14.795061728395062
1416,14.256410256410257
1417,15.763466042154567
1418,16.556626506024095
1419,15.449074074074074
1420,15.516990291262136
1421,15.380382775119617
1422,13.78484107579462
1423,14.518891687657431
1424,13.536529680365296
1425,14.016746411483254
1426,14.605459057071961
1427,12.867469879518072
1428,13.917995444191344
1429,14.474178403755868
1430,14.529550827423169
1431,14.330188679245284
1432,15.041958041958042
1433,16.005208333333332
1434,16.04092071611253
1435,16.02469135802469
1436,13.27972027972028
1437,13.440104166666666
1438,13.717339667458432
1439,13.956937799043063
1440,15.505694760820045
1441,14.731591448931116
1442,14.831295843520783
1443,15.995271867612294
1444,15.18796992481203
1445,15.275434243176178
1446,13.324263038548754
1447,13.5
1448,12.489749430523919
1449,14.315662650602409
1450,14.1712158808933
1451,12.48711943793911
1452,13.17123287671233
1453,14.471698113207546
1454,14.428223844282238
1455,15.694789081885856
1456,15.02771362586605
1457,15.830917874396135
1458,14.072289156626505
1459,13.405963302752294
1460,13.809178743961352
1461,15.070388349514563
1462,14.02770083102493
1463,12.91851851851852
1464,11.965277777777779
1465,13.785542168674699
1466,14.504716981132075
1467,14.824074074074074
1468,13.807106598984772
1469,12.43953488372093
1470,12.491315136476427
1471,14.864285714285714
1472,15.45343137254902
1473,15.173396674584323
1474,14.941025641025641
1475,14.41320293398533
1476,14.308045977011494
1477,15.813895781637717
1478,14.362962962962962
1479,14.31457800511509
1480,15.066666666666666
1481,15.592592592592593
1482,15.473193473193474
1483,15.516279069767442
1484,16.577464788732396
1485,15.88443396226415
1486,14.88735632183908
1487,13.757575757575758
1488,15.677749360613811
1489,14.817745803357314
1490,14.690531177829099
1491,15.425925925925926
1492,16.325635103926096
1493,16.632794457274827
1494,17.215456674473067
1495,16.44208037825059
1496,15.497354497354497
1497,15.249406175771972
1498,16.413533834586467
1499,14.808219178082192
1500,14.369509043927648
1501,13.1525
1502,11.627791563275434
1503,12.2125
1504,13.659420289855072
1505,13.666666666666666
1506,13.139479905437351
1507,13.405895691609977
1508,15.117913832199546
1509,15.973544973544973
1510,13.710045662100457
1511,13.342403628117914
1512,15.10344827586207
1513,13.461187214611872
1514,13.444162436548224
1515,12.66046511627907
1516,16.721674876847292
1517,14.612244897959183
1518,15.009237875288683
1519,14.554245283018869
1520,15.919621749408984
1521,15.762910798122066
1522,15.471830985915492
1523,16.5578231292517
1524,15.701149425287356
1525,16.73611111111111
1526,15.510538641686182
1527,15.673965936739659
1528,15.148681055155876
1529,13.615571776155718
1530,12.965770171149144
1531,12.713615023474178
1532,14.273972602739725
1533,13.223776223776223
1534,14.482517482517483
1535,15.192399049881235
1536,15.338028169014084
1537,15.274271844660195
1538,14.820861678004535
1539,14.266509433962264
1540,13.395348837209303
1541,12.775229357798166
1542,14.768867924528301
1543,15.524173027989821
1544,13.0311004784689
1545,12.965753424657533
1546,12.962162162162162
1547,12.54278728606357
1548,12.513698630136986
1549,13.436274509803921
1550,14.097112860892388
1551,12.4123006833713
1552,13.891156462585034
1553,13.741092636579573
1554,15.924019607843137
1555,14.01207729468599
1556,13.78088578088578
1557,14.405275779376499
1558,14.223300970873787
1559,14.696517412935323
1560,14.138755980861244
1561,13.528350515463918
1562,11.631701631701631
1563,13.226600985221674
1564,15.76923076923077
1565,17.444444444444443
1566,16.302158273381295
1567,16.104368932038835
1568,15.079365079365079
1569,16.63849765258216
1570,15.575057736720554
1571,15.013793103448275
1572,14.729665071770334
1573,15.236406619385344
1574,15.887468030690536
1575,14.751162790697675
1576,14.445727482678985
1577,15.544186046511628
1578,16.288732394366196
1579,15.911111111111111
1580,13.35796766743649
1581,12.018779342723004
1582,14.090024330900244
1583,14.51015228426396
1584,13.931192660550458
1585,13.2975
1586,13.834625322997416
1587,12.12087912087912
1588,12.796803652968036
1589,14.889156626506024
1590,15.850117096018735
1591,15.662068965517241
1592,13.404157043879907
1593,13.081395348837209
1594,16.12137203166227
1595,15.330097087378642
1596,13.86935866983373
1597,13.790094339622641
1598,13.965432098765431
1599,13.612676056338028
1600,15.497435897435897
1601,12.983132530120482
1602,12.142191142191143
1603,13.378109452736318
1604,13.664285714285715
1605,14.18
1606,13.63013698630137
1607,12.265060240963855
1608,12.3375
1609,12.919540229885058
1610,13.038369304556355
1611,13.0
1612,13.819070904645477
1613,14.356020942408376
1614,12.307142857142857
1615,12.766423357664234
1616,12.963470319634704
1617,16.51558752997602
1618,16.73182957393484
1619,14.676537585421412
1620,13.5848623853211
1621,12.942660550458715
1622,13.840277777777779
1623,14.039408866995075
1624,16.22716049382716
1625,15.89269406392694
1626,15.570114942528736
1627,16.418052256532068
1628,15.3125
1629,14.361244019138756
1630,15.509132420091325
1631,16.188995215311003
1632,16.039260969976905
1633,15.262790697674419
1634,14.66172839506173
1635,13.659722222222221
1636,14.263157894736842
1637,14.255474452554745
1638,12.904651162790698
1639,14.955082742316785
1640,15.625850340136054
1641,16.146853146853147
1642,13.50462962962963
1643,14.703087885985749
1644,15.651270207852194
1645,17.595180722891566
1646,15.519047619047619
1647,15.81712962962963
1648,16.189066059225514
1649,16.287410926365794
1650,14.966494845360824
1651,14.12200956937799
1652,13.52454780361757
1653,14.509852216748769
1654,13.516279069767442
1655,12.773841961852861
1656,11.967592592592593
1657,11.983009708737864
1658,13.30170316301703
1659,13.647619047619047
1660,12.738532110091743
1661,13.209245742092458
1662,13.009501187648455
1663,14.891454965357967
1664,15.47715736040609
1665,14.148325358851675
1666,15.617577197149643
1667,15.320665083135392
1668,15.404109589041095
1669,14.763761467889909
1670,15.728571428571428
1671,13.4123006833713
1672,14.763097949886104
1673,14.482678983833718
1674,13.31860465116279
1675,15.323809523809524
1676,16.0
1677,16.817961165048544
1678,14.289672544080604
1679,13.130232558139534
1680,14.93720930232558
1681,14.571428571428571
1682,14.594533029612757
1683,14.690821256038648
1684,15.432569974554708
1685,15.417840375586854
1686,16.105134474327627
1687,17.385964912280702
1688,16.634517766497463
1689,16.065573770491802
1690,15.888311688311688
1691,14.613583138173302
1692,14.93095238095238
1693,15.802083333333334
1694,15.004651162790697
1695,13.917293233082706
1696,12.396713615023474
1697,13.090702947845806
1698,13.658198614318707
1699,14.971223021582734
1700,16.405
1701,16.166259168704155
1702,15.258907363420427
1703,15.97841726618705
1704,15.56280193236715
1705,15.315914489311163
1706,13.827505827505828
1707,13.291571753986332
1708,14.695035460992909
1709,15.216019417475728
1710,14.323040380047505
1711,14.623556581986143
1712,14.6270783847981
1713,13.942922374429223
1714,14.838028169014084
1715,14.461722488038278
1716,16.875299760191847
1717,16.05089058524173
1718,13.612745098039216
1719,13.611675126903553
1720,12.492424242424242
1721,11.525380710659899
1722,10.39344262295082
1723,12.867612293144209
1724,14.924574209245742
1725,15.72987012987013
1726,14.057416267942584
1727,12.114155251141552
1728,14.29064039408867
1729,12.7425
1730,12.544600938967136
1731,12.841379310344827
1732,12.783908045977011
1733,13.091981132075471
1734,15.176
1735,15.232613908872901
1736,15.14622641509434
1737,16.880733944954127
1738,16.41780821917808
1739,18.171641791044777
1740,14.666666666666666
1741,13.691037735849056
1742,13.646370023419204
1743,15.181609195402299
1744,14.730366492146597
1745,13.975369458128078
1746,14.669879518072289
1747,15.022727272727273
1748,15.152777777777779
1749,14.691542288557214
1750,12.54225352112676
1751,13.106235565819862
1752,14.6125
1753,14.861650485436893
1754,15.759815242494227
1755,16.275943396226417
1756,14.634803921568627
1757,14.873015873015873
1758,14.009708737864077
1759,13.100244498777506
1760,14.757105943152455
1761,14.071428571428571
1762,15.654040404040405
1763,14.448192771084337
1764,14.351288056206089
1765,14.349282296650717
1766,12.727047146401985
1767,13.284738041002278
1768,14.158508158508159
1769,14.852459016393443
1770,15.255172413793103
1771,15.149082568807339
1772,15.870283018867925
1773,15.519047619047619
1774,15.227790432801822
1775,16.076190476190476
1776,14.469437652811736
1777,12.55082742316785
1778,12.976525821596244
1779,12.842723004694836
1780,13.62864077669903
1781,13.167464114832535
1782,11.981776765375853
1783,14.65967365967366
1784,14.664961636828645
1785,13.293577981651376
1786,16.3485254691689
1787,15.453681710213777
1788,13.856368563685637
1789,12.080831408775982
1790,14.467469879518072
1791,13.63325183374083
1792,15.141439205955335
1793,13.571776155717762
1794,12.55813953488372
1795,12.918604651162791
1796,15.341981132075471
1797,13.866504854368932
1798,14.110843373493976
1799,14.812182741116752
1800,14.23444976076555
1801,12.793764988009592
1802,13.125
1803,13.6171875
1804,13.54034229828851
1805,12.882086167800454
1806,14.48820754716981
1807,12.830143540669857
1808,12.173708920187794
1809,14.096446700507615
1810,13.201405152224824
1811,14.52183908045977
1812,14.095890410958905
1813,14.136054421768707
1814,13.933940774487471
1815,13.981264637002342
1816,12.672169811320755
1817,13.388372093023255
1818,13.321596244131456
1819,14.55188679245283
1820,14.275534441805226
1821,14.39906103286385
1822,16.141552511415526
1823,15.704128440366972
1824,17.40547263681592
1825,14.891954022988505
1826,13.543424317617866
1827,12.93285371702638
1828,13.763218390804598
1829,12.75
1830,12.177676537585421
1831,13.805755395683454
1832,15.440281030444964
1833,14.648526077097506
1834,15.212121212121213
1835,14.013761467889909
1836,14.847775175644028
1837,14.74074074074074
1838,14.945205479452055
1839,15.694638694638694
1840,14.238095238095237
1841,15.566985645933014
1842,14.030023094688222
1843,13.385826771653543
1844,13.07816091954023
1845,13.059225512528474
1846,12.522891566265061
1847,12.537170263788969
1848,13.072093023255814
1849,13.48031496062992
1850,13.171361502347418
1851,13.93632075471698
1852,15.16551724137931
1853,14.411494252873563
1854,15.353689567430026
1855,16.62378640776699
1856,13.772616136919316
1857,14.889952153110048
1858,14.740046838407494
1859,14.930521091811414
1860,13.589569160997732
1861,15.264285714285714
1862,15.523809523809524
1863,17.383219954648528
1864,16.481770833333332
1865,14.498701298701299
1866,14.441805225653207
1867,15.67605633802817
1868,16.27338129496403
1869,16.546485260770975
1870,16.12240184757506
1871,16.305418719211822
1872,15.049295774647888
1873,14.285057471264368
1874,13.367758186397985
1875,13.986666666666666
1876,12.99755501222494
1877,14.152380952380952
1878,15.625866050808314
1879,16.93853427895981
1880,16.23488372093023
1881,15.314942528735632
1882,14.495433789954339
1883,14.932558139534883
1884,14.494252873563218
1885,13.633734939759035
1886,16.013698630136986
1887,15.004535147392291
1888,15.983253588516746
1889,15.910843373493975
1890,13.304038004750593
1891,13.630434782608695
1892,12.965831435079727
1893,14.03755868544601
1894,14.278301886792454
1895,15.971354166666666
1896,14.360696517412935
1897,14.6375
1898,14.16183574879227
1899,13.928921568627452
1900,13.544364508393285
1901,14.67458432304038
1902,13.25242718446602
1903,13.885714285714286
1904,13.263403263403264
1905,13.723809523809523
1906,14.372960372960373
1907,13.53771289537713
1908,13.03448275862069
1909,11.717761557177615
1910,12.903301886792454
1911,14.049645390070921
1912,14.805164319248826
1913,14.304038004750593
1914,13.35036496350365
1915,14.931116389548693
1916,13.805970149253731
1917,14.838337182448036
1918,14.536931818181818
1919,12.372960372960373
1920,13.687214611872147
1921,15.69320843091335
1922,15.188505747126436
1923,14.959785522788204
1924,13.614583333333334
1925,12.24228028503563
1926,14.184931506849315
1927,14.97555012224939
1928,13.995464852607709
1929,14.668934240362812
1930,15.398550724637682
1931,13.186206896551724
1932,14.091787439613526
1933,13.856481481481481
1934,15.402409638554216
1935,15.30232558139535
1936,16.92924528301887
1937,16.258992805755394
1938,14.99769053117783
1939,15.49874686716792
1940,15.118203309692671
1941,15.276744186046512
1942,16.549653579676676
1943,14.997716894977168
1944,16.825688073394495
1945,17.74826789838337
1946,17.08314087759815
1947,15.169902912621358
1948,14.573934837092732
1949,12.638095238095238
1950,13.343669250645995
1951,12.635265700483092
1952,12.334894613583138
1953,13.044077134986226
1954,10.895939086294415
1955,11.293427230046948
1956,12.511111111111111
1957,11.876146788990825
1958,13.786259541984732
1959,13.73551637279597
1960,14.451162790697675
1961,15.582766439909298
1962,15.925301204819277
1963,14.37719298245614
1964,13.242630385487528
1965,15.140350877192983
1966,15.214646464646465
1967,15.220623501199041
1968,15.481751824817518
1969,16.32804232804233
1970,14.765807962529275
1971,15.073891625615763
1972,14.720183486238533
1973,15.552311435523114
1974,15.394607843137255
1975,15.233250620347395
1976,14.509803921568627
1977,16.068075117370892
1978,15.308333333333334
1979,13.212048192771084
1980,14.89598108747045
1981,14.278959810874705
1982,14.370098039215685
1983,13.01639344262295
1984,13.381642512077295
1985,13.741379310344827
1986,13.173913043478262
1987,12.7018779342723
1988,12.236406619385344
1989,13.812345679012346
1990,13.619385342789599
1991,13.679802955665025
1992,14.178571428571429
1993,13.379391100702577
1994,12.732426303854876
1995,12.799019607843137
1996,12.267156862745098
1997,12.377622377622378
1998,11.997706422018348
1999,12.46189376443418
2000,14.527710843373494
2001,14.75175644028103
2002,14.153846153846153
2003,14.387755102040817
2004,14.891454965357967
2005,13.334894613583138
2006,13.265206812652067
2007,12.744131455399062
2008,11.808314087759815
2009,15.043577981651376
2010,15.374418604651163
2011,14.375
2012,14.173913043478262
2013,13.301149425287356
2014,14.045130641330166
2015,14.143187066974596
2016,14.60958904109589
2017,15.03132530120482
2018,15.256926952141058
2019,15.090697674418605
2020,14.424942263279446
2021,14.602380952380953
2022,13.46116504854369
2023,12.704761904761904
2024,13.192118226600986
2025,11.623287671232877
2026,12.27659574468085
2027,14.966265060240964
2028,15.495283018867925
2029,16.32638888888889
2030,16.413793103448278
2031,15.068965517241379
2032,15.252927400468383
2033,15.069767441860465
2034,14.295081967213115
2035,15.296296296296296
2036,14.37062937062937
2037,15.187066974595844
2038,14.660592255125284
2039,14.968137254901961
2040,15.558194774346793
2041,15.251231527093596
2042,16.586124401913874
2043,17.281395348837208
2044,15.350797266514807
2045,14.621559633027523
2046,15.056689342403628
2047,15.705722070844686
2048,14.058956916099774
2049,14.041379310344828
2050,15.435567010309278
2051,14.10344827586207
2052,12.258741258741258
2053,12.594805194805195
2054,11.23943661971831
2055,14.506976744186046
2056,14.979328165374676
2057,13.37906976744186
2058,15.974943052391799
2059,16.54186046511628
2060,15.574162679425838
2061,15.4364896073903
2062,14.7437641723356
2063,15.946882217090069
2064,17.379391100702577
2065,15.123006833712983
2066,16.45967741935484
2067,14.156462585034014
2068,15.305210918114144
2069,14.660287081339712
2070,15.179487179487179
2071,15.007334963325183
2072,15.498812351543943
2073,13.357723577235772
2074,14.080808080808081
2075,13.053488372093023
2076,14.202597402597403
2077,13.862232779097388
2078,13.725060827250608
2079,13.804597701149426
2080,13.628841607565011
2081,15.331034482758621
2082,16.927437641723355
2083,17.277078085642316
2084,15.363143631436314
2085,13.482185273159145
2086,13.91264367816092
2087,14.838268792710705
2088,14.574712643678161
2089,15.119540229885057
2090,15.134751773049645
2091,15.180365296803654
2092,15.066176470588236
2093,15.249433106575964
2094,15.492027334851937
2095,15.66744730679157
2096,13.66743648960739
2097,13.724056603773585
2098,12.993166287015946
2099,13.202298850574712
2100,13.180555555555555
2101,14.805352798053528
2102,14.886836027713626
2103,14.201492537313433
2104,14.529680365296803
2105,14.288557213930348
2106,14.222222222222221
2107,14.67688679245283
2108,13.22695035460993
2109,13.1859410430839
2110,16.60839160839161
2111,14.837899543378995
2112,15.054495912806539
2113,12.119266055045872
2114,14.923645320197044
2115,15.54186046511628
2116,15.426506024096385
2117,16.161125319693095
2118,14.184757505773671
2119,13.869047619047619
2120,14.706172839506173
2121,13.374133949191686
2122,14.478036175710594
2123,12.630484988452656
2124,13.51834862385321
2125,14.516279069767442
2126,15.495145631067961
2127,14.85679012345679
2128,13.443373493975903
2129,13.638297872340425
2130,14.646924829157175
2131,16.162100456621005
2132,17.204597701149424
2133,15.34047619047619
2134,15.58133971291866
2135,13.983253588516746
2136,13.508045977011495
2137,16.541284403669724
2138,16.480113636363637
2139,14.6375
2140,13.608796296296296
2141,15.209809264305177
2142,14.577625570776256
2143,14.084282460136674
2144,14.612756264236902
2145,15.76978417266187
2146,14.765258215962442
2147,15.206088992974239
2148,15.147887323943662
2149,14.650118203309693
2150,13.735362997658079
2151,16.63768115942029
2152,14.833746898263028
2153,15.960732984293193
2154,14.729166666666666
2155,16.369791666666668
2156,14.950354609929079
2157,14.8743961352657
2158,16.46
2159,14.18140589569161
2160,15.67458432304038
2161,17.01138952164009
2162,15.982188295165395
2163,14.650234741784038
2164,14.774936061381075
2165,14.362997658079625
2166,14.6848635235732
2167,15.015981735159817
2168,14.34047619047619
2169,13.916666666666666
2170,15.439909297052154
2171,15.64054054054054
2172,14.803030303030303
2173,14.648325358851675
2174,12.479452054794521
2175,14.154195011337869
2176,15.80295566502463
2177,14.04849884526559
2178,15.64950980392157
2179,12.983372921615201
2180,12.61111111111111
2181,14.435960591133005
2182,14.310502283105023
2183,13.865435356200528
2184,12.004866180048662
2185,12.779816513761467
2186,13.821256038647343
2187,13.944572748267898
2188,16.213740458015266
2189,14.042183622828784
2190,12.930232558139535
2191,14.087378640776699
2192,16.9618320610687
2193,16.24418604651163
2194,14.339667458432304
2195,13.30787037037037
2196,13.8575
2197,13.344036697247706
2198,13.091743119266056
2199,12.925581395348837
2200,13.136253041362531
2201,14.290167865707435
2202,13.510344827586207
2203,12.65281173594132
2204,13.045558086560364
2205,13.185463659147869
2206,13.552752293577981
2207,14.491315136476427
2208,12.965277777777779
2209,14.521091811414392
2210,15.493702770780857
2211,13.496535796766743
2212,14.548974943052391
2213,14.494226327944572
2214,14.31132075471698
2215,14.735159817351597
2216,15.84862385321101
2217,16.395833333333332
2218,16.961904761904762
2219,16.658256880733944
2220,16.354609929078013
2221,15.997641509433961
2222,15.520681265206813
2223,14.600950118764846
2224,14.212918660287082
2225,15.690697674418605
2226,17.381720430107528
2227,15.439814814814815
2228,16.573059360730593
2229,16.00722891566265
2230,15.997706422018348
2231,15.177304964539006
2232,14.669767441860465
2233,16.509302325581395
2234,15.282442748091603
2235,14.407407407407407
2236,13.808510638297872
2237,14.761904761904763
2238,12.622685185185185
2239,15.264102564102565
2240,15.1371158392435
2241,15.446009389671362
2242,16.066176470588236
2243,14.873853211009175
2244,15.589449541284404
2245,14.924757281553399
2246,14.826302729528535
2247,14.75
2248,13.690205011389521
2249,15.43884892086331
2250,13.583333333333334
2251,12.811004784688995
2252,12.46
2253,12.960493827160494
2254,13.46189376443418
2255,14.337628865979381
2256,13.935632183908046
2257,15.445727482678985
2258,14.870669745958429
2259,14.17123287671233
2260,15.291044776119403
2261,15.120728929384965
2262,16.746031746031747
2263,17.152380952380952
2264,16.682539682539684
2265,16.786259541984734
2266,14.627450980392156
2267,14.363425925925926
2268,12.336021505376344
2269,13.267898383371824
2270,12.357798165137615
2271,13.468982630272953
2272,12.54421768707483
2273,14.83838383838384
2274,16.013953488372092
2275,15.519906323185012
2276,15.879271070615035
2277,15.172169811320755
2278,13.909297052154194
2279,14.990049751243781
2280,15.106132075471699
2281,14.59452736318408
2282,14.697841726618705
2283,13.935632183908046
2284,14.238442822384428
2285,13.388020833333334
2286,13.521844660194175
2287,12.058080808080808
2288,12.179292929292929
2289,12.232183908045977
2290,15.17312661498708
2291,12.892344497607656
2292,12.890442890442891
2293,13.047169811320755
2294,13.803782505910165
2295,13.06378132118451
2296,15.75779376498801
2297,14.659722222222221
2298,15.004784688995215
2299,14.287081339712918
2300,16.571830985915494
2301,14.983796296296296
2302,15.236220472440944
2303,14.072289156626505
2304,16.263761467889907
2305,16.057736720554274
2306,14.525462962962964
2307,15.27816091954023
2308,13.68348623853211
2309,15.64247311827957
2310,14.018223234624147
2311,14.049645390070921
2312,14.314220183486238
2313,15.252955082742316
2314,16.376288659793815
2315,15.870892018779342
2316,13.992610837438423
2317,13.481395348837209
2318,16.244498777506113
2319,14.953703703703704
2320,18.341145833333332
2321,15.841191066997519
2322,14.268792710706151
2323,13.73015873015873
2324,14.628841607565011
2325,13.489655172413793
2326,15.080729166666666
2327,13.272300469483568
2328,12.70503597122302
2329,13.183374083129584
2330,14.661691542288557
2331,13.451025056947609
2332,13.82175925925926
2333,16.1825
2334,16.119804400977994
2335,15.656330749354005
2336,13.561904761904762
2337,11.997668997668997
2338,13.574209245742093
2339,14.256880733944953
2340,14.89153439153439
2341,14.393867924528301
2342,14.506024096385541
2343,15.493540051679586
2344,13.819444444444445
2345,16.4919168591224
2346,15.226415094339623
2347,13.07161125319693
2348,12.98044009779951
2349,13.473441108545035
2350,13.74537037037037
2351,14.233796296296296
2352,14.710706150341686
2353,12.189814814814815
2354,11.950113378684808
2355,14.412037037037036
2356,13.359903381642512
2357,15.902050113895216
2358,14.430232558139535
2359,14.38423645320197
2360,15.660377358490566
2361,15.49476439790576
2362,15.034722222222221
2363,15.837696335078535
2364,14.445754716981131
2365,15.102380952380953
2366,15.812345679012346
2367,16.095571095571096
2368,15.324742268041238
2369,14.182232346241458
2370,13.857142857142858
2371,13.661691542288557
2372,12.640287769784173
2373,15.0
2374,14.548309178743962
2375,14.135897435897435
2376,13.292565947242206
2377,16.38262910798122
2378,15.046511627906977
2379,15.040712468193384
2380,14.5848623853211
2381,13.211442786069652
2382,14.314720812182742
2383,14.298245614035087
2384,15.007299270072993
2385,14.662844036697248
2386,15.839160839160838
2387,16.45432098765432
2388,15.781774580335732
2389,16.759815242494227
2390,16.85480093676815
2391,15.948717948717949
2392,16.117096018735364
2393,16.478458049886623
2394,14.667464114832535
2395,12.697038724373577
2396,13.494305239179955
2397,12.771289537712896
2398,12.694581280788178
2399,11.27437641723356
2400,15.050970873786408
2401,14.659817351598173
2402,12.658198614318707
2403,12.949425287356322
2404,12.982885085574573
2405,14.695348837209302
2406,14.753588516746412
2407,14.907801418439716
2408,15.909090909090908
2409,16.885057471264368
2410,15.398584905660377
2411,16.51207729468599
2412,15.428571428571429
2413,14.040963855421687
2414,14.645977011494253
2415,13.851936218678816
2416,15.120098039215685
2417,13.151162790697674
2418,12.255936675461742
2419,12.755244755244755
2420,14.147806004618937
2421,14.419191919191919
2422,14.180522565320665
2423,13.560364464692483
2424,13.874704491725769
2425,13.878552971576227
2426,12.559633027522937
2427,13.6651376146789
2428,14.455813953488372
2429,15.069135802469136
2430,15.515366430260046
2431,15.344497607655502
2432,14.904109589041095
2433,14.476415094339623
2434,15.14123006833713
2435,14.752969121140142
2436,16.19362186788155
2437,13.631455399061032
2438,13.200507614213198
2439,13.290993071593533
2440,13.867441860465116
2441,14.332558139534884
2442,15.485057471264367
2443,15.52183908045977
2444,14.833740831295843
2445,14.286374133949192
2446,14.57487922705314
2447,17.370927318295738
2448,15.252450980392156
2449,13.883905013192612
2450,13.7018779342723
2451,13.811904761904762
2452,14.924433249370278
2453,14.464367816091954
2454,14.54245283018868
2455,13.158018867924529
2456,13.297619047619047
2457,13.87468671679198
2458,12.93348623853211
2459,13.939546599496222
2460,12.764172335600907
2461,14.984615384615385
2462,13.843537414965986
2463,15.551643192488262
2464,18.13975903614458
2465,16.075688073394495
2466,16.58041958041958
2467,15.050925925925926
2468,15.954648526077097
2469,15.970114942528735
2470,16.080188679245282
2471,16.09722222222222
2472,16.866213151927436
2473,19.06122448979592
2474,19.993006993006993
2475,18.346938775510203
2476,14.827906976744186
2477,14.189320388349515
2478,14.810874704491725
2479,14.604166666666666
2480,14.497607655502392
2481,14.138020833333334
2482,13.813106796116505
2483,14.053789731051344
2484,12.714285714285714
2485,13.537414965986395
2486,13.186602870813397
2487,13.462686567164178
2488,14.072463768115941
2489,14.370023419203747
2490,16.39767441860465
2491,15.0975
2492,13.616666666666667
2493,13.223776223776223
2494,13.662763466042154
2495,12.720987654320988
2496,13.458128078817735
2497,14.071078431372548
2498,13.502525252525253
2499,13.344827586206897
2500,16.919799498746865
2501,16.145
2502,15.75990675990676
2503,14.997652582159624
2504,13.024096385542169
2505,14.418439716312056
2506,14.56367924528302
2507,14.79064039408867
2508,14.328671328671328
2509,14.67361111111111
2510,14.488095238095237
2511,15.533018867924529
2512,15.225728155339805
2513,14.860091743119266
2514,16.04728132387707
2515,13.717703349282298
2516,14.248717948717948
2517,14.7459584295612
2518,12.733485193621869
2519,12.179138321995465
2520,14.115839243498819
2521,16.289156626506024
2522,14.920273348519363
2523,16.337155963302752
2524,14.796019900497512
2525,13.454332552693208
2526,14.103926096997691
2527,14.780821917808218
2528,15.33495145631068
2529,15.625615763546797
2530,15.27007299270073
2531,14.298405466970387
2532,15.028871391076116
2533,14.08695652173913
2534,13.442922374429223
2535,15.55188679245283
2536,15.912844036697248
2537,15.218446601941748
2538,16.16301703163017
2539,13.272300469483568
2540,13.947608200455582
2541,14.657701711491443
2542,14.485260770975056
2543,14.739234449760765
2544,13.428571428571429
2545,15.681481481481482
2546,15.714285714285714
2547,14.97423887587822
2548,14.428571428571429
2549,14.603864734299517
2550,15.428899082568808
2551,12.755196304849884
2552,13.375886524822695
2553,14.662531017369727
2554,14.6256038647343
2555,15.194379391100703
2556,15.1371158392435
2557,14.157181571815718
2558,12.987212276214834
2559,12.614832535885167
2560,13.830917874396135
2561,13.573809523809524
2562,14.853018372703412
2563,13.952054794520548
2564,14.975
2565,15.619952494061758
2566,14.446808510638299
2567,13.497685185185185
2568,13.164285714285715
2569,14.748837209302325
2570,15.920103092783505
2571,16.48095238095238
2572,15.913279132791327
2573,15.47072599531616
2574,15.472906403940886
2575,14.348837209302326
2576,16.393103448275863
2577,15.186206896551724
2578,15.454761904761904
2579,15.525229357798166
2580,15.241975308641976
2581,15.441176470588236
2582,16.433734939759034
2583,15.538990825688073
2584,14.50462962962963
2585,15.168704156479217
2586,16.065759637188208
2587,16.94776119402985
2588,14.74757281553398
2589,13.51270207852194
2590,16.31904761904762
2591,14.354368932038835
2592,13.744131455399062
2593,14.365339578454332
2594,14.221709006928407
2595,13.918781725888325
2596,13.530516431924882
2597,14.543981481481481
2598,15.52154195011338
2599,15.275229357798166
2600,16.09501187648456
2601,16.2320987654321
2602,16.422374429223744
2603,14.37906976744186
2604,14.044619422572179
2605,14.054590570719602
2606,12.723716381418093
2607,12.28246013667426
2608,14.46135831381733
2609,13.495145631067961
2610,14.303854875283447
2611,15.346368715083798
2612,12.856115107913668
2613,11.20501138952164
2614,11.714942528735632
2615,14.31400966183575
2616,14.36
2617,14.52112676056338
2618,14.712230215827338
2619,14.301587301587302
2620,13.453703703703704
2621,12.872437357630979
2622,14.022988505747126
2623,15.321596244131456
2624,14.476525821596244
2625,13.943793911007026
2626,14.502415458937199
2627,15.4609375
2628,13.53066037735849
2629,14.124711316397228
2630,12.866213151927438
2631,14.526436781609195
2632,14.073059360730594
2633,13.762557077625571
2634,14.437357630979498
2635,14.85
2636,15.888361045130642
2637,14.890776699029127
2638,16.586046511627906
2639,15.64102564102564
2640,15.287769784172662
2641,15.264840182648403
2642,14.752358490566039
2643,15.312958435207824
2644,15.84543325526932
2645,16.306791569086652
2646,16.786223277909738
2647,15.793911007025761
2648,16.26511627906977
2649,15.848258706467663
2650,16.004728132387708
2651,17.069544364508392
2652,14.196304849884527
2653,14.971867007672634
2654,13.035211267605634
